"V1","V2","V3","V4","V5","Class"
1.879035,-0.754699,-0.555509,0.806031,-0.674054,1
-0.5213,-0.349893,1.908718,-1.384718,-0.79527,1
0.126218,1.453761,0.296723,0.501769,-0.556541,2
0.897458,1.152911,-0.057943,-0.736806,0.205721,1
1.140259,0.612783,-1.184713,-0.676295,-0.314875,1
-0.09525,1.462609,-1.331189,-0.18002,-0.582668,1
-0.676269,0.41866,0.491475,-1.112137,-0.136583,1
-1.319029,-2.329375,-1.326269,-0.705469,-0.311262,1
-0.755556,-0.795865,0.645965,0.91076,-0.136583,1
-0.601527,1.012228,-1.19026,-0.731649,-0.328283,1
-0.715179,-0.112362,0.948949,-1.12748,-0.484652,1
-0.507103,-0.644201,1.51019,0.491164,0.967733,2
-0.066226,2.068749,-1.347694,-0.744546,0.188638,1
0.186905,-0.013755,-0.037584,1.835796,-1.034255,1
-0.643363,-0.782447,0.075869,-1.214936,3.260671,1
-0.692441,-0.823099,-0.136783,1.456564,-0.136583,2
1.779062,-0.389192,-0.380137,-0.636007,-0.249009,1
1.928899,0.077214,-0.121771,0.373837,-0.485286,1
-0.806855,-0.966605,-0.241361,0.977437,2.035333,1
-0.34627,-0.110082,1.437337,-1.209679,-0.553333,1
0.108908,0.389367,-0.524099,-0.349142,-0.019464,1
0.357336,-0.41077,1.881563,-1.248078,-0.750626,2
-0.233319,2.10703,-0.177213,0.692849,-0.708822,1
-0.842342,-0.762361,-0.240645,0.240976,1.16541,1
-0.825808,-0.74337,0.16115,2.286287,-0.136583,2
0.455597,-0.107638,1.642063,-1.074057,-0.457872,1
-0.221089,1.606312,-1.480973,-0.807878,-0.411131,1
0.385959,1.470093,-1.312941,0.327323,0.815379,1
-0.751871,-0.687745,-0.010316,1.228325,1.134563,2
0.830895,0.178394,-0.332757,-0.149505,-0.406076,1
0.235318,-0.899055,1.042678,0.61272,-0.560553,2
-0.456745,-2.707322,-2.003341,-1.058362,-0.63265,1
2.21446,-0.713188,-0.93412,-0.579556,-0.039028,1
2.486233,-0.967936,-0.945247,-0.392834,-0.242323,1
1.974979,-1.06844,0.086223,1.335728,-0.782652,1
-0.706446,-0.707821,0.15337,1.358753,-0.136583,1
-0.471517,0.9964,0.516501,0.360504,-0.136583,1
-0.685054,-0.702056,1.839755,0.946917,1.932557,2
1.00011,0.009005,-0.262574,-0.006323,-0.494784,1
-0.635597,-0.236642,1.254763,1.672023,-0.136583,1
-0.624702,0.105744,-0.248314,-0.755475,-0.34284,1
-0.222389,1.811692,-0.00467,0.118607,1.567341,1
-0.623489,-0.393991,-0.100064,0.338652,1.381274,2
-0.667908,-0.3041,2.532751,-1.463825,-0.762594,1
-0.265747,-0.162346,0.785554,-1.325783,2.825159,2
2.268494,-1.109468,0.433394,-0.882701,0.330831,1
-0.75342,-1.019467,-0.134517,1.626451,-0.136583,1
-0.739401,-0.065091,1.830938,-1.36782,-0.803501,1
0.3476,1.517681,-1.321252,-0.778918,-0.371861,1
-0.473368,0.571893,-1.226291,-0.730626,-0.316249,1
-1.225048,-0.668131,0.647824,-1.476983,-1.060375,1
-0.291515,-0.411501,1.355732,-1.16754,-0.529065,2
0.149806,1.340913,-1.255754,0.026798,1.819149,1
-0.645174,0.913809,0.24596,0.284442,-0.136583,1
-0.773016,-0.67181,0.583757,1.626313,-0.136583,2
-0.661299,-0.842073,-0.167368,-1.273178,-0.136583,1
-0.718668,0.285884,1.378543,0.62513,-0.136583,1
-0.766175,-0.682492,0.047672,2.178746,-1.619465,2
0.136103,1.290517,0.926084,0.151392,-0.438472,2
1.193022,-0.276675,-0.428019,-0.245077,-0.375436,1
-0.575283,-0.580046,-0.030685,1.222675,-1.312782,2
-0.310239,-1.032976,0.97311,0.395491,1.062957,2
-0.545873,-0.023084,1.724576,-1.319687,0.847329,1
-0.241576,-0.782698,1.253066,1.263979,2.046712,2
-0.35058,-0.009631,-1.153336,-0.648369,-0.263532,1
2.570439,-1.799469,-0.642342,-0.161718,-0.301811,1
-0.58753,-0.085184,0.896757,1.164937,-1.219712,2
-0.521084,1.374154,0.048098,-0.05205,0.218028,1
-0.320112,0.966085,0.150735,0.255995,-0.839273,2
-0.770902,-0.321521,1.867656,-1.438258,-0.136583,1
-0.087152,-0.434359,1.202701,1.508878,-1.470193,2
-0.359194,0.824826,0.470642,-0.930507,-0.136583,1
-0.305632,2.114997,0.507608,0.265298,-0.550755,1
-0.405601,0.248918,0.917968,1.386046,-1.031182,2
-0.370387,1.65652,-1.477978,-0.113661,-0.390739,1
2.839953,-0.843076,-0.602622,-0.714216,0.989381,1
-0.645549,0.478586,-0.01279,-0.035706,-0.136583,1
-0.74968,-0.992488,-0.432969,1.187497,-1.625455,2
-0.228647,1.378372,-1.361005,-0.754961,0.187202,1
-0.668325,-0.746096,1.739985,0.851691,0.657982,1
1.361574,0.840712,-0.153746,-0.726095,-0.312104,1
-0.626385,1.159445,-0.126509,-0.180984,0.351183,1
-0.69162,-0.478209,-0.249247,1.772534,-1.97432,2
-0.384264,1.953292,-1.33417,-0.180954,-0.416244,1
0.585626,0.029885,1.379721,-1.054761,-0.447789,2
-0.814901,-0.769,0.071074,2.584153,-1.58951,1
-0.841344,-0.751114,0.405451,0.960112,-0.136583,2
-0.053048,0.942855,-1.197645,-0.725343,-0.335785,1
-0.622537,0.194457,2.00155,-1.360901,-0.671256,1
0.575076,-0.031157,-0.358784,-0.029477,-0.81546,1
0.565445,1.13491,-1.208175,-0.755745,0.176936,1
1.091885,-0.336871,0.109562,1.481673,-0.917407,1
0.008407,0.720837,-1.164267,-0.209746,-0.69527,1
-0.795575,-0.680927,-0.329406,0.331532,1.131275,1
-0.771972,-0.816676,0.632685,1.811365,-0.136583,1
2.653282,-0.80371,-0.580337,-0.155456,-0.271029,1
0.343222,1.20554,-1.268547,-0.167209,1.604112,1
-0.597131,-0.158868,0.13281,1.890383,-1.413904,2
-0.293977,0.736947,0.448004,-0.045088,-0.403772,1
-0.827005,-0.925018,0.007797,0.359704,0.971385,2
1.655531,-0.562762,-0.457556,-0.616286,-0.228485,1
-0.671784,-0.543183,0.573005,1.609113,-0.136583,2
-0.716477,-0.989572,-0.064295,1.788064,2.795087,2
0.328724,1.667201,-1.331665,-0.098544,0.49754,1
-0.346997,0.084617,1.719022,0.612364,-0.658336,2
-0.427813,1.370594,0.603423,0.359712,-0.136583,1
-0.811749,-0.96892,0.329162,2.435032,-0.136583,1
-0.572835,0.422585,-1.280558,-0.097907,-0.355105,1
-0.639986,-1.053327,-0.112468,2.343623,-1.361074,1
0.297911,0.873765,-0.201331,1.333857,-0.753821,1
0.667479,0.438706,-1.106604,-0.628959,0.020464,1
-0.178285,0.614558,-1.225984,-0.672673,-0.273252,1
-0.874945,-1.160086,-0.31892,1.11374,-0.136583,1
-0.258721,-0.148599,1.221373,-1.255139,-0.538543,2
-0.047809,0.625873,-1.276248,-0.153205,-0.593102,2
0.614552,-0.342505,-1.027753,-0.38238,-0.136583,1
0.674606,-0.041567,-0.47335,-0.227721,-0.310685,1
-0.821061,-0.784368,0.188479,0.64027,-0.136583,2
-0.260206,-0.896176,0.795658,0.318306,1.087546,2
-0.357568,-0.456679,-2.231332,0.314,-0.699106,2
-0.446324,2.363453,-1.380316,-0.075726,1.041452,1
0.570499,-0.576545,1.097744,1.579987,-0.855962,2
1.140398,0.696233,-1.123327,-0.655862,0.14663,1
1.505111,-0.41988,-0.425932,-0.163755,0.758562,1
-0.167996,2.135454,0.1478,-0.051225,0.239834,1
-0.230098,0.576252,-1.297969,-0.730346,-0.316161,1
-0.24345,1.834276,0.109216,-0.898555,1.549553,1
-0.68105,-0.47559,1.981808,-1.410389,0.817228,1
-0.524476,1.844745,-0.069,1.258129,-0.708159,2
0.364509,0.170122,-1.06552,-0.626463,0.01533,1
1.189552,-1.777523,-0.560718,-0.308474,-0.312641,1
2.826084,-0.512614,-0.998676,-0.392213,-0.267814,1
-1.073943,-0.38765,1.077462,0.683289,-0.872857,1
-1.640643,-3.038709,-1.419812,-1.313301,-0.136583,2
1.978437,-0.387295,-0.339794,0.667955,0.626317,1
-0.687673,-0.443689,0.029911,2.639845,-0.136583,2
-0.433926,-0.786314,1.386917,0.609146,1.020686,2
1.673872,-0.881636,-0.948059,-0.584017,-0.216814,1
0.307343,-0.584975,-0.992141,-0.405149,-0.040201,1
-0.838738,-0.851349,0.09655,-1.057902,-0.136583,2
-0.709312,0.226981,0.027468,0.290768,-0.136583,1
-0.478808,-0.364271,1.237646,-1.104247,-0.561314,1
-0.771953,-0.264079,1.276591,-1.197072,-0.136583,1
-0.032914,1.017868,-1.278394,-0.15035,-0.462504,1
-0.831857,-0.64812,0.748026,-1.205991,-0.136583,2
-0.585639,-0.55941,0.108813,1.218281,1.941695,2
-0.621539,0.245135,-1.314725,-0.195681,-0.320141,1
-0.677215,0.249212,1.375085,0.737604,1.944944,1
-0.837987,-1.175449,-0.467973,1.24575,3.057082,1
-0.781786,-0.689462,0.353842,1.415248,0.989416,2
-0.652914,1.826838,-1.323981,-0.801187,-0.402968,1
2.945271,-1.802889,-0.946418,-0.588013,-0.227949,1
2.267713,-1.109559,0.433092,-0.882608,0.330294,1
-0.531021,-0.31074,1.816566,-1.369751,-0.80312,1
1.830102,-0.727883,-0.942093,-0.337568,-0.228797,1
-0.311568,-0.133888,1.62767,0.33832,-0.60851,1
0.230416,-0.245267,-0.549749,-0.247256,-0.290443,1
-0.863131,-0.877793,-2.182446,1.673153,-0.136583,1
-0.094602,-0.808915,1.374718,-1.24264,0.541121,2
0.939357,0.870909,-1.24253,-0.138567,1.270373,1
-0.619189,0.409483,0.963223,1.127312,-0.977765,2
-0.714652,-0.688857,0.432487,1.255605,-0.831253,1
2.805984,-0.663131,-0.53438,-0.824761,0.917396,1
-0.699054,1.533591,-0.034194,-0.064356,0.2575,1
0.399572,-0.612518,-0.563246,-0.239879,-0.289001,1
1.448993,-0.114806,-1.006879,-0.371757,0.049997,1
0.25855,0.437766,-0.280481,-0.073996,-0.592395,1
0.312351,0.76322,-1.228953,-0.186268,-0.448564,1
0.249479,-0.1811,-1.100407,-0.627745,-0.136583,1
-0.095822,2.254964,-1.627087,0.048233,0.187144,1
-0.458012,-0.285769,0.037687,0.765869,-0.755761,2
0.369784,-0.77035,1.015491,0.297851,-0.587004,2
-0.839197,-0.666424,-0.498764,0.393819,-0.136583,2
2.528389,-1.115465,-0.992596,-0.715078,-0.361898,1
-0.701492,-0.776853,1.570173,-1.261096,0.435726,1
-0.668409,0.890673,0.997056,0.742015,-0.136583,1
-0.820578,-0.890534,0.187795,0.606206,-1.04081,2
-0.774682,-0.53397,1.086603,-1.481926,-0.136583,1
0.820834,0.810103,-1.130956,-0.660163,-0.304551,1
0.772565,1.141573,-1.420818,-0.762573,-0.339027,1
-0.708668,-0.766634,-0.588355,0.966288,2.354919,2
-0.784335,-0.879325,0.372234,1.465164,-0.136583,2
-0.832234,-0.368429,-0.359481,0.482845,1.758467,1
2.711776,-0.733162,-0.967275,-0.381972,-0.228062,1
-0.419452,-0.64731,0.416861,1.403384,-1.023675,2
0.089544,0.846528,-0.193503,-0.8507,2.309993,1
1.033846,0.369815,-0.341044,-0.022111,-0.136583,2
-0.080299,0.952502,-1.26909,-0.742968,-0.136583,1
0.874995,0.251069,-1.112195,-0.613856,0.001548,1
-0.573723,0.469538,1.573058,-1.211852,-0.136583,1
-0.034893,1.738865,-1.420528,1.088117,-0.688248,1
-0.225641,0.695105,-0.000374,-0.100654,0.188234,1
1.888491,-1.119223,-0.674545,-0.279306,-0.250277,1
-0.467589,0.282817,-1.266528,-0.69277,-0.315907,1
-0.257462,0.394631,1.482819,0.384751,-0.582842,2
-0.292181,-0.431411,1.008078,0.563683,-1.027009,1
-0.662553,-0.243622,2.263352,-1.408947,-0.136583,1
-0.848806,-1.110211,-0.345441,1.437243,-0.136583,1
-0.653509,0.665706,0.24878,0.515564,-0.734631,1
-0.610716,-0.111104,2.229163,-1.332207,-0.136583,1
0.812903,0.178007,-1.074006,-0.331768,-0.275265,1
-0.361686,1.166589,0.251866,0.005841,-0.496246,1
-0.809088,-0.591968,1.53353,-1.618177,-0.136583,1
-0.684855,0.612513,0.964844,0.374419,0.491237,1
0.193129,1.082775,-0.163077,1.442629,-0.889693,1
2.129556,-0.72966,-0.984241,-0.400422,-0.197792,1
-1.109422,-0.237594,1.744362,-1.533099,-0.136583,1
-0.539723,0.654778,1.952503,-1.280504,-0.609439,1
-0.648435,-0.622556,0.080097,1.668496,-0.136583,1
-0.401561,-0.194906,0.616974,0.374397,-0.789882,2
-0.773667,-0.289635,1.636358,-1.438315,-0.136583,1
-0.716124,0.370461,0.424015,0.277242,-0.136583,1
0.007536,0.805156,-1.195748,-0.291356,-0.136583,1
0.485793,0.854483,1.156938,-0.978097,-0.426009,2
-0.047414,-0.259202,0.150114,-0.898919,-0.420834,1
-0.838756,-0.702262,-0.434364,0.314424,0.992565,2
-0.816283,-0.84274,-0.028461,0.696566,2.314736,2
-0.558367,0.700909,-0.202647,-0.138919,0.104111,1
-0.636777,-0.634747,-0.380254,0.831102,-1.035615,2
-0.700051,0.266403,-0.024131,0.329703,-0.525014,1
-0.582196,1.499175,-1.334861,0.036233,-0.389442,1
2.599855,-0.84964,-0.567236,-0.708129,0.697477,1
-0.753715,-0.922085,1.406735,0.440409,-1.355373,2
0.784047,-0.544768,-0.980294,-0.364545,0.00546,1
-0.055811,1.715224,-1.271163,-0.71206,-0.352449,1
-0.473386,1.009584,-1.295598,-0.217135,0.096314,1
-0.348363,1.121515,0.479427,0.02346,-0.475352,1
-0.53107,-0.570059,1.798693,1.480418,-1.04545,1
-0.289905,0.132757,0.616876,0.257146,2.138161,1
-0.409093,0.43672,1.202095,-1.217797,-0.136583,1
2.819819,-0.973749,0.038755,-0.738718,-0.291063,1
0.771435,0.285802,-0.256888,0.017934,-0.46659,1
-1.212601,-2.143121,-1.688322,-1.66992,-0.84291,2
-0.688841,0.012777,0.883476,-1.242588,-0.683512,1
-0.695168,-0.284077,1.794198,0.850775,-0.774713,1
-0.868572,-1.060177,-0.475772,0.097996,-0.136583,1
1.734019,0.115355,-1.105771,-0.251232,-0.301165,1
-0.515164,0.554021,-0.038341,-0.067123,0.191696,1
-0.141421,2.02216,0.066004,-0.886212,-0.410815,1
1.597457,-0.963943,-0.665013,-0.344569,-0.405967,1
-0.830459,-0.733114,-0.553696,0.068732,1.5027,2
-0.029016,0.156563,0.302299,-1.290778,-1.235902,2
-0.147762,1.392179,-1.398226,-0.7509,-0.136583,1
-0.277767,1.506754,-1.196343,-0.707795,0.129134,1
1.345282,-1.113857,-0.914448,-0.410028,-0.295534,1
1.941499,-0.853963,-0.573857,-0.391771,-0.013272,1
-0.854454,-1.023839,-0.112338,0.252265,-0.927937,1
-0.742128,-0.988542,0.473041,1.663298,-1.294753,1
-0.5418,0.174411,0.30393,1.962947,-0.136583,2
-0.628771,-0.053458,2.165517,-1.577151,-0.782866,1
3.068535,-0.744181,0.230121,-0.79579,-0.293194,1
-0.768716,-1.092154,-0.159123,1.399391,-1.653223,2
-0.435043,-0.345513,1.395735,0.702151,2.138943,2
-0.728884,-0.686383,0.668928,1.547433,-1.166617,1
-0.685315,-0.599433,2.342764,-1.718185,0.759546,2
-0.676623,-0.343018,-1.19162,-0.962457,0.594918,1
0.326441,0.686879,0.291806,1.218093,-0.938571,2
0.226247,1.2381,0.827881,-0.979235,-0.418247,2
0.753583,0.515281,-0.302536,-0.144411,-0.449584,1
-0.10527,0.935288,-1.296977,-0.72987,0.149436,1
2.382546,-1.729213,-0.647216,-0.376235,-0.298717,1
-0.641711,-0.50111,-0.040751,2.369811,-1.457377,2
-0.308499,0.058379,1.442632,0.74237,1.604981,2
-0.601779,-0.660624,-0.060653,1.039769,-1.416891,2
1.421022,-0.038195,-0.277818,-0.060947,-0.37093,1
-0.273408,-0.488545,1.297003,0.677993,2.222036,2
-0.5038,-0.306065,1.894594,-1.335559,-0.661954,1
-0.238052,2.150823,-1.258802,0.812547,-0.716105,1
-0.48568,-0.705201,0.83337,1.720634,-1.340167,2
-0.200452,1.703603,-1.448467,-0.036881,0.836984,2
-0.165096,-0.95853,0.885227,-1.173864,0.632486,2
-0.116366,2.707401,-1.596539,-0.074915,-0.380993,1
2.5393,-0.964316,-0.678886,-0.360579,0.057172,1
-0.096243,1.294477,-0.262112,1.305986,-0.729092,1
-0.640093,-1.053544,-0.112468,2.34351,-1.361074,1
0.012897,2.09407,-1.441597,0.185532,0.362944,1
1.416329,0.54911,-0.051381,-0.707341,0.12981,1
1.672078,-0.166071,-0.3785,0.062084,-0.583455,1
-0.668567,-1.062866,0.003714,2.34936,-0.136583,1
3.021617,-1.832461,-0.679696,-0.593577,-0.228742,1
-0.619308,-0.522952,0.307475,0.857969,-0.742733,2
-0.668156,-0.910332,1.324644,0.603426,0.920011,1
-0.664144,0.725479,0.161519,-0.025174,-0.136583,1
0.093218,1.999118,-1.338462,-0.755972,-0.386174,1
0.351699,-0.632597,-0.980307,-0.390071,0.021031,1
-0.382595,2.28307,-1.500475,-0.878591,-0.136583,1
3.473237,-1.94104,-0.66138,-0.604099,-0.232065,1
-0.643397,2.228233,-1.345429,0.044346,1.639239,1
1.208301,-0.151454,-1.031795,-0.585539,-0.026094,1
2.295662,-0.281257,-0.377319,0.323162,-0.424465,1
-0.8844,-1.141479,-0.35172,-1.155335,-0.136583,1
1.233315,-0.431013,-0.0051,1.519964,-0.91201,1
-0.638393,0.031507,1.663978,-1.382272,-0.136583,1
-0.509179,-0.333393,1.36442,0.782416,0.7798,1
3.438779,-1.801192,-0.658664,-0.601196,-0.269491,1
-0.515616,0.000651,1.578839,-1.251494,-0.136583,1
1.969063,-1.734202,-0.596114,-0.301097,-0.295999,1
0.509118,1.30793,0.398816,-0.907412,-0.359936,2
2.243294,-1.7422,-0.641499,-0.378261,-0.010182,1
-0.673658,-0.651242,0.824012,1.896672,-1.121504,1
0.308636,0.514529,-1.14858,-0.268376,-0.314384,1
-0.444152,2.402345,-1.270238,-0.733862,-0.424328,1
-0.137832,0.943666,-1.380849,-0.804075,-0.35466,1
1.011033,0.769577,-1.166389,-0.686034,-0.311901,1
0.272979,-0.805485,1.255346,1.376316,-1.24091,2
0.722072,0.886831,-1.400319,-0.711539,-0.315487,1
-0.49787,0.019709,1.624385,-1.406339,-0.136583,1
1.138081,-0.471369,-0.488377,-0.26316,-0.364594,1
-0.854126,-1.072131,-0.175473,0.06978,-0.136583,1
-0.168385,1.22293,0.222454,-0.104855,-0.415888,1
-0.716686,-0.859901,-0.386859,1.582899,-1.377785,2
-0.097582,1.360312,-1.291714,-0.739341,0.213528,1
0.063347,1.740557,0.067536,-0.845246,-0.394754,1
-0.544879,0.085146,0.33303,0.112382,-0.506858,1
-0.578597,0.581399,-0.148156,-0.163217,-0.303916,1
0.82541,-0.844252,-0.633463,-0.313967,-0.014197,1
-0.238549,0.515105,-1.303995,-0.705511,-0.318775,1
-0.7689,-0.672487,0.393564,1.898945,-0.136583,2
1.987008,-0.718436,-0.420938,-0.053588,0.641306,1
-0.529025,0.806871,-1.127318,-0.673111,-0.294661,1
-0.698063,0.038392,2.049052,-1.302561,-0.856803,1
-0.26305,1.737161,0.09894,-0.922706,1.901843,1
1.398442,-0.755949,-0.934913,-0.402027,-0.04345,1
-0.841511,-0.8605,-2.033262,1.70474,-0.136583,1
-0.677958,-0.552341,0.278904,2.143618,-1.625186,2
-0.650594,-0.810359,-0.116135,1.017033,-0.136583,1
0.442764,1.48813,0.513098,-0.909369,-0.425068,2
-0.84882,-0.679062,-0.544118,0.464621,-0.136583,2
1.696079,-0.667766,-0.703207,-0.371077,-0.01154,1
3.32857,-1.016956,-0.997835,-0.617848,-0.239472,1
2.615378,-1.789749,-0.947421,-0.584499,-0.223659,1
-0.287513,1.421542,0.450846,0.541844,-0.780863,2
2.511573,0.215078,-0.470419,-0.674674,-0.280336,1
-0.446951,-0.585477,0.00744,0.996331,1.873195,2
2.298887,-1.143646,0.560546,-0.894865,0.378274,1
-0.276444,0.020226,1.063954,1.354936,-0.831125,2
-0.611947,1.228594,0.274549,0.133294,-0.585897,1
-0.643542,-0.510242,1.858244,-1.161969,-0.691538,1
1.65503,-1.757258,-0.377153,1.446357,-0.924968,1
-0.527772,-0.992489,0.134615,1.92733,-1.151443,1
3.373613,-0.83291,-0.536418,0.069787,-0.348988,1
0.672289,-0.129493,0.233279,0.330357,2.467423,2
-0.334503,-0.805309,1.410939,1.244093,2.401981,2
-0.766078,-0.830429,0.235825,1.387917,-1.757792,2
-0.812772,-0.733006,-0.195628,1.425793,-0.136583,1
-0.33303,2.199445,-1.302095,-0.838998,-0.670795,1
0.839442,1.013802,-1.214908,-0.987178,1.278451,1
-0.502628,-0.418953,1.666474,-1.31373,-0.730128,1
0.215196,0.898604,-0.171756,1.011723,-0.826087,1
1.883961,-0.28275,-1.129481,-0.272501,0.210616,1
-0.206359,1.752013,0.094017,-0.095853,0.190101,1
-0.886312,-1.236127,-0.962737,-0.93795,1.794654,1
0.266865,0.549298,1.061642,0.372698,-0.49518,2
-0.571003,1.02755,0.171932,0.046755,-0.702413,2
-0.734007,-0.183743,1.561658,-1.593063,0.744378,1
0.18629,0.336457,0.784106,0.223116,1.850125,2
2.021711,-1.763551,-0.601145,-0.264793,-0.301443,1
-0.735619,0.102101,1.108453,0.352405,-0.136583,1
-0.002035,-0.544386,-0.586728,-0.58333,-0.044813,1
-1.146338,-2.556919,1.536415,-1.574879,-1.032355,1
-0.576503,0.541225,-0.122729,-0.181981,-0.375113,1
-0.811715,-0.783345,0.565646,2.69585,-1.611296,1
-0.121266,-0.483518,1.1237,2.127749,-1.214565,2
1.14508,-0.47501,0.636111,0.567956,0.775476,1
-0.827814,-1.0346,-0.363563,0.923704,2.116689,1
2.023166,-0.634947,-0.426208,-0.607717,-0.246273,1
1.840222,-0.542803,-0.402631,-0.645912,-0.214554,1
0.771587,0.285955,-0.256734,0.018074,-0.46668,1
1.301124,1.255737,-1.282438,-0.686422,-0.298188,2
-0.065152,0.786931,-0.32298,-0.180814,-0.54383,1
-0.777694,-0.80055,0.580137,0.900177,-0.136583,1
-0.710843,-0.970686,-0.152926,1.293419,3.359556,2
0.047659,1.647167,-1.254909,-0.725994,-0.36359,1
-0.213466,1.610577,0.851913,0.087995,-0.490439,1
-0.757646,-0.652479,-0.007193,1.090778,2.605049,2
1.837567,-0.989978,-0.55675,-0.598587,-0.005622,1
-0.024434,1.857752,-1.355691,-0.737266,-0.34435,1
0.325288,1.486873,-1.28962,-0.154464,1.633367,1
0.290551,0.401987,-1.132626,-0.666268,-0.250592,1
2.086912,-0.702851,-0.64942,-0.370254,-0.229009,1
-0.200134,-0.468402,1.070546,0.745727,2.333637,2
0.558761,-0.03534,0.16926,0.262182,2.527046,2
-0.733424,-0.105805,0.707915,-1.010512,-0.136583,1
-0.673497,-0.865277,-0.204331,-0.962751,1.560441,1
1.416259,0.077496,-0.271971,-0.032062,-0.370888,1
0.246113,0.16843,0.689459,-1.014188,1.801377,2
0.869301,-0.897269,-0.693202,-0.362311,-0.449453,1
-0.694531,0.321863,1.346191,0.631839,-0.136583,1
-0.465035,1.492125,-1.257991,-0.202559,-0.418428,1
-0.689688,-0.330037,-1.478714,2.283462,-1.887232,2
-0.801138,-0.470711,1.161152,-1.547506,-0.849783,1
0.059519,0.637071,0.207126,-0.81549,-0.408029,1
-0.71734,-0.087017,1.093973,-1.253777,-0.136583,1
-0.601261,1.90581,-1.345891,-0.223658,0.135551,1
0.124084,0.320747,1.317706,0.578644,-0.55978,2
-0.17081,-0.779114,-0.124235,2.163793,-1.096602,2
-0.299396,-0.006364,1.699874,-1.338808,-0.623429,2
-0.541767,-0.297848,0.910188,0.547415,-0.723368,2
0.324182,0.97364,-1.419966,-0.249962,0.289314,1
0.283645,0.524564,-1.141219,-0.848173,2.957034,1
-0.570098,-0.539101,0.029594,0.700444,1.379567,2
-0.408042,1.548972,0.823159,0.466916,-0.555365,1
-0.746419,-0.57791,1.099851,1.091167,-0.136583,1
2.150168,-0.498938,0.323435,-0.84668,-0.349254,1
-0.644448,-0.257475,2.157294,-1.545763,0.994191,1
0.911141,-0.496324,-0.358269,-0.665482,-0.232652,1
-0.801582,-0.754577,-0.236919,0.624909,-0.136583,1
1.648614,-0.339014,-0.45834,-0.041464,0.93489,1
-1.919518,-2.727179,-1.41051,0.005194,1.317677,1
-0.79641,-0.576901,-0.478732,0.185229,-0.136583,2
3.258129,-1.799102,-0.459332,-0.219615,-0.263862,1
0.084354,-0.410891,0.297998,0.563828,-0.535931,2
-0.259399,0.348089,0.723248,0.377286,1.729611,2
-0.628467,0.296377,0.456962,-1.085547,0.431109,1
-0.667256,-0.676882,1.862869,-1.480851,0.517193,1
1.026474,1.097392,-0.271259,-0.221868,-0.365742,1
1.245984,-0.293466,-0.308293,-0.041599,-0.447725,1
1.728115,0.005668,-0.089545,-0.71576,0.193934,1
2.957475,-1.762326,-0.616066,-0.607748,0.01169,1
-0.40195,0.021954,1.82547,-1.456159,1.237061,2
-0.318858,-0.876613,0.799289,1.890169,-1.401591,1
-0.767829,-0.007598,0.627109,0.046347,-0.447565,1
-0.256897,1.072212,-0.101627,-0.083974,0.211751,1
-0.315448,1.553143,0.207598,0.100989,-0.485086,1
0.062872,0.511298,0.838125,-1.153184,-0.496887,2
-0.529099,-0.970902,0.139561,1.984177,-1.065675,1
0.205696,-0.09953,0.014293,-0.093875,0.250113,1
0.825596,-0.844414,-0.633405,-0.313911,-0.014679,1
-0.127458,1.254115,-1.428489,-0.755482,-0.136583,1
-0.351223,-0.16526,1.890121,0.920854,-0.758932,2
-0.591243,0.157984,1.845947,-1.337089,-0.136583,1
-0.780987,0.259858,0.95259,0.445388,-0.136583,1
-0.676264,-0.762388,-0.010507,0.584708,-1.731532,2
-1.705078,0.601926,-1.250918,-0.745131,-0.352867,1
0.608183,-0.100153,-1.132197,-0.62317,-0.002948,1
0.017869,1.72849,-1.312648,-0.739382,-0.350519,1
-0.41178,-0.077241,0.722297,1.444713,-1.332021,2
-0.744585,-0.680717,0.171168,1.787675,-1.495969,2
-0.628984,0.789152,0.041545,1.503618,-0.136583,2
1.492616,0.285203,-1.038512,-0.607878,0.01894,1
-0.797229,-0.714658,0.833867,2.160429,-0.136583,1
-0.806403,-0.61936,0.775981,1.321177,0.76896,1
-0.681877,0.617507,0.868467,0.32324,-0.669206,1
0.170079,1.651609,-1.282533,0.909731,-0.798282,1
3.000923,-0.871723,-0.955255,-0.582381,-0.220359,1
-0.140071,1.130152,1.041197,-1.105878,-0.502134,1
-0.542707,1.818672,-1.410431,-0.120249,-0.37944,1
0.258387,1.575915,-1.241612,-0.69713,-0.323042,1
-0.208807,1.4835,0.332879,-0.014429,-0.510695,1
0.45923,-0.660513,1.126369,1.04734,0.986982,2
-0.505362,1.00076,-1.273512,-0.231412,-0.358826,1
-0.09653,1.693498,-1.35101,-0.17987,-0.518485,1
0.027162,0.717888,-1.195716,-0.090221,-0.72464,1
2.826328,-1.854762,-0.977843,-0.361824,-0.240014,1
-0.82923,-0.748436,0.502313,0.684076,-0.136583,2
0.566249,0.17091,-1.151399,-0.691263,-0.326496,1
-0.484698,2.918821,-1.673359,-0.953356,-0.136583,1
-1.177864,0.083383,1.731589,-1.330846,-0.740442,1
0.692586,0.511744,-0.150104,-0.7454,-0.340293,1
-0.573191,-0.704357,0.000548,2.257349,3.597125,2
-0.484102,0.039109,1.504592,-1.356525,-0.136583,1
-0.636824,-0.51482,0.974515,0.616395,-0.791913,2
-0.427611,1.177845,0.543127,0.399896,-0.562622,1
3.5507,-1.868177,-0.954588,-0.582904,-0.212993,1
3.260248,-1.897623,-0.984611,-0.3866,-0.24955,1
